sex,_len,_wfl_l,_wfl_m,_wfl_s
2,52.85,-0.383300006,3.996049906,0.090925001
2,52.86,-0.383300006,3.998519842,0.090926
2,52.87,-0.383300006,4.000989778,0.090927
2,52.88,-0.383300006,4.003459714,0.090928
2,52.89,-0.383300006,4.00592965,0.090929
2,52.9,-0.383300006,4.008399587,0.09093
2,52.91,-0.383300006,4.010879605,0.09093
2,52.92,-0.383300006,4.013359625,0.09093
2,52.93,-0.383300006,4.015839646,0.09093
2,52.94,-0.383300006,4.018319666,0.09093
2,52.95,-0.383300006,4.020799686,0.09093
2,52.96,-0.383300006,4.023279706,0.09093
2,52.97,-0.383300006,4.025759727,0.09093
2,52.98,-0.383300006,4.028239747,0.09093
2,52.99,-0.383300006,4.030719767,0.09093
2,53,-0.383300006,4.033199787,0.09093
2,53.01,-0.383300006,4.035689869,0.090931
2,53.02,-0.383300006,4.03817995,0.090932
2,53.03,-0.383300006,4.040670032,0.090933
2,53.04,-0.383300006,4.043160114,0.090934
2,53.05,-0.383300006,4.045650195,0.090934999
2,53.06,-0.383300006,4.048140277,0.090935999
2,53.07,-0.383300006,4.050630359,0.090936999
2,53.08,-0.383300006,4.05312044,0.090937999
2,53.09,-0.383300006,4.055610522,0.090938999
2,53.1,-0.383300006,4.058100607,0.090939999
2,53.11,-0.383300006,4.060610525,0.090940999
2,53.12,-0.383300006,4.063120443,0.090941999
2,53.13,-0.383300006,4.065630361,0.090942998
2,53.14,-0.383300006,4.068140279,0.090943998
2,53.15,-0.383300006,4.070650197,0.090944998
2,53.16,-0.383300006,4.073160114,0.090945998
2,53.17,-0.383300006,4.075670032,0.090946998
2,53.18,-0.383300006,4.07817995,0.090947998
2,53.19,-0.383300006,4.080689868,0.090948997
2,53.2,-0.383300006,4.083199786,0.090949997
2,53.21,-0.383300006,4.085719813,0.090950998
2,53.22,-0.383300006,4.088239841,0.090951999
2,53.23,-0.383300006,4.090759868,0.090952999
2,53.24,-0.383300006,4.093279896,0.090954
2,53.25,-0.383300006,4.095799923,0.090955
2,53.26,-0.383300006,4.09831995,0.090956001
2,53.27,-0.383300006,4.100839978,0.090957002
2,53.28,-0.383300006,4.103360005,0.090958002
2,53.29,-0.383300006,4.105880033,0.090959003
2,53.3,-0.383300006,4.108400061,0.090960004
2,53.31,-0.383300006,4.110930006,0.090961003
2,53.32,-0.383300006,4.11345995,0.090962003
2,53.33,-0.383300006,4.115989895,0.090963003
2,53.34,-0.383300006,4.11851984,0.090964003
2,53.35,-0.383300006,4.121049785,0.090965003
2,53.36,-0.383300006,4.123579729,0.090966003
2,53.37,-0.383300006,4.126109674,0.090967002
2,53.38,-0.383300006,4.128639619,0.090968002
2,53.39,-0.383300006,4.131169563,0.090969002
2,53.4,-0.383300006,4.133699508,0.090970002
2,53.41,-0.383300006,4.136239561,0.090971002
2,53.42,-0.383300006,4.138779616,0.090972002
2,53.43,-0.383300006,4.141319671,0.090973002
2,53.44,-0.383300006,4.143859726,0.090974002
2,53.45,-0.383300006,4.146399781,0.090975001
2,53.46,-0.383300006,4.148939836,0.090976001
2,53.47,-0.383300006,4.151479891,0.090977001
2,53.48,-0.383300006,4.154019946,0.090978001
2,53.49,-0.383300006,4.156560001,0.090979001
2,53.5,-0.383300006,4.159100056,0.090980001
2,53.51,-0.383300006,4.161650077,0.090981001
2,53.52,-0.383300006,4.164200098,0.090982001
2,53.53,-0.383300006,4.166750119,0.090983
2,53.54,-0.383300006,4.16930014,0.090984
2,53.55,-0.383300006,4.171850161,0.090985
2,53.56,-0.383300006,4.174400182,0.090986
2,53.57,-0.383300006,4.176950203,0.090987
2,53.58,-0.383300006,4.179500224,0.090988
2,53.59,-0.383300006,4.182050245,0.090989
2,53.6,-0.383300006,4.184600267,0.09099
2,53.61,-0.383300006,4.187160204,0.09099
2,53.62,-0.383300006,4.189720141,0.09099
2,53.63,-0.383300006,4.192280078,0.09099
2,53.64,-0.383300006,4.194840015,0.09099
2,53.65,-0.383300006,4.197399952,0.09099
2,53.66,-0.383300006,4.199959889,0.09099
2,53.67,-0.383300006,4.202519826,0.09099
2,53.68,-0.383300006,4.205079764,0.09099
2,53.69,-0.383300006,4.207639701,0.09099
2,53.7,-0.383300006,4.210199638,0.09099
2,53.71,-0.383300006,4.212769685,0.090990999
2,53.72,-0.383300006,4.215339734,0.090991999
2,53.73,-0.383300006,4.217909782,0.090992999
2,53.74,-0.383300006,4.220479831,0.090993999
2,53.75,-0.383300006,4.223049879,0.090994999
2,53.76,-0.383300006,4.225619928,0.090995999
2,53.77,-0.383300006,4.228189976,0.090996999
2,53.78,-0.383300006,4.230760024,0.090997999
2,53.79,-0.383300006,4.233330073,0.090998998
2,53.8,-0.383300006,4.235900122,0.090999998
2,53.81,-0.383300006,4.238480086,0.091000998
2,53.82,-0.383300006,4.24106005,0.091001998
2,53.83,-0.383300006,4.243640013,0.091002998
2,53.84,-0.383300006,4.246219977,0.091003998
2,53.85,-0.383300006,4.248799941,0.091004998
2,53.86,-0.383300006,4.251379905,0.091005997
2,53.87,-0.383300006,4.253959868,0.091006997
2,53.88,-0.383300006,4.256539832,0.091007997
2,53.89,-0.383300006,4.259119796,0.091008997
2,53.9,-0.383300006,4.26169976,0.091009997
2,53.91,-0.383300006,4.264279774,0.091010997
2,53.92,-0.383300006,4.266859789,0.091011998
2,53.93,-0.383300006,4.269439803,0.091012999
2,53.94,-0.383300006,4.272019818,0.091013999
2,53.95,-0.383300006,4.274599832,0.091015
2,53.96,-0.383300006,4.277179847,0.091016
2,53.97,-0.383300006,4.279759861,0.091017001
2,53.98,-0.383300006,4.282339876,0.091018002
2,53.99,-0.383300006,4.28491989,0.091019002
2,54,-0.383300006,4.287499905,0.091020003
2,54.01,-0.383300006,4.290099947,0.091021003
2,54.02,-0.383300006,4.292699989,0.091022003
2,54.03,-0.383300006,4.295300031,0.091023003
2,54.04,-0.383300006,4.297900073,0.091024003
2,54.05,-0.383300006,4.300500114,0.091025002
2,54.06,-0.383300006,4.303100156,0.091026002
2,54.07,-0.383300006,4.305700198,0.091027002
2,54.08,-0.383300006,4.30830024,0.091028002
2,54.09,-0.383300006,4.310900282,0.091029002
2,54.1,-0.383300006,4.313500324,0.091030002
2,54.11,-0.383300006,4.316100267,0.091031002
2,54.12,-0.383300006,4.31870021,0.091032002
2,54.13,-0.383300006,4.321300153,0.091033001
2,54.14,-0.383300006,4.323900095,0.091034001
2,54.15,-0.383300006,4.326500038,0.091035001
2,54.16,-0.383300006,4.329099981,0.091036001
2,54.17,-0.383300006,4.331699924,0.091037001
2,54.18,-0.383300006,4.334299867,0.091038001
2,54.19,-0.383300006,4.336899809,0.091039
2,54.2,-0.383300006,4.339499752,0.09104
2,54.21,-0.383300006,4.342099794,0.091041
2,54.22,-0.383300006,4.344699836,0.091042
2,54.23,-0.383300006,4.347299878,0.091043
2,54.24,-0.383300006,4.34989992,0.091044
2,54.25,-0.383300006,4.352499962,0.091045
2,54.26,-0.383300006,4.355100004,0.091046
2,54.27,-0.383300006,4.357700046,0.091046999
2,54.28,-0.383300006,4.360300088,0.091047999
2,54.29,-0.383300006,4.36290013,0.091048999
2,54.3,-0.383300006,4.365500173,0.091049999
2,54.31,-0.383300006,4.368120095,0.091049999
2,54.32,-0.383300006,4.370740017,0.091049999
2,54.33,-0.383300006,4.373359939,0.091049999
2,54.34,-0.383300006,4.37597986,0.091049999
2,54.35,-0.383300006,4.378599782,0.091049999
2,54.36,-0.383300006,4.381219704,0.091049999
2,54.37,-0.383300006,4.383839626,0.091049999
2,54.38,-0.383300006,4.386459548,0.091049999
2,54.39,-0.383300006,4.389079469,0.091049999
2,54.4,-0.383300006,4.391699391,0.091049999
2,54.41,-0.383300006,4.394319461,0.091050999
2,54.42,-0.383300006,4.39693953,0.091051999
2,54.43,-0.383300006,4.399559599,0.091052999
2,54.44,-0.383300006,4.402179669,0.091053998
2,54.45,-0.383300006,4.404799738,0.091054998
2,54.46,-0.383300006,4.407419808,0.091055998
2,54.47,-0.383300006,4.410039877,0.091056998
2,54.48,-0.383300006,4.412659947,0.091057998
2,54.49,-0.383300006,4.415280016,0.091058998
2,54.5,-0.383300006,4.417900085,0.091059998
2,54.51,-0.383300006,4.420530121,0.091060998
2,54.52,-0.383300006,4.423160156,0.091061997
2,54.53,-0.383300006,4.425790192,0.091062997
2,54.54,-0.383300006,4.428420227,0.091063997
2,54.55,-0.383300006,4.431050263,0.091064997
2,54.56,-0.383300006,4.433680298,0.091065997
2,54.57,-0.383300006,4.436310334,0.091066997
2,54.58,-0.383300006,4.438940369,0.091067997
2,54.59,-0.383300006,4.441570405,0.091068997
2,54.6,-0.383300006,4.44420044,0.091069997
2,54.61,-0.383300006,4.446830375,0.091070997
2,54.62,-0.383300006,4.449460311,0.091071998
2,54.63,-0.383300006,4.452090246,0.091072998
2,54.64,-0.383300006,4.454720181,0.091073999
2,54.65,-0.383300006,4.457350116,0.091075
2,54.66,-0.383300006,4.459980051,0.091076
2,54.67,-0.383300006,4.462609986,0.091077001
2,54.68,-0.383300006,4.465239921,0.091078001
2,54.69,-0.383300006,4.467869857,0.091079002
2,54.7,-0.383300006,4.470499792,0.091080002
2,54.71,-0.383300006,4.47313984,0.091081002
2,54.72,-0.383300006,4.475779889,0.091082002
2,54.73,-0.383300006,4.478419939,0.091083002
2,54.74,-0.383300006,4.481059988,0.091084002
2,54.75,-0.383300006,4.483700037,0.091085002
2,54.76,-0.383300006,4.486340086,0.091086002
2,54.77,-0.383300006,4.488980135,0.091087002
2,54.78,-0.383300006,4.491620185,0.091088002
2,54.79,-0.383300006,4.494260234,0.091089001
2,54.8,-0.383300006,4.496900283,0.091090001
2,54.81,-0.383300006,4.499540232,0.091090001
2,54.82,-0.383300006,4.50218018,0.091090001
2,54.83,-0.383300006,4.504820129,0.091090001
2,54.84,-0.383300006,4.507460077,0.091090001
2,54.85,-0.383300006,4.510100026,0.091090001
2,54.86,-0.383300006,4.512739974,0.091090001
2,54.87,-0.383300006,4.515379923,0.091090001
2,54.88,-0.383300006,4.518019871,0.091090001
2,54.89,-0.383300006,4.52065982,0.091090001
2,54.9,-0.383300006,4.523299768,0.091090001
2,54.91,-0.383300006,4.525949782,0.091091001
2,54.92,-0.383300006,4.528599797,0.091092001
2,54.93,-0.383300006,4.531249812,0.091093001
2,54.94,-0.383300006,4.533899828,0.091094001
2,54.95,-0.383300006,4.536549843,0.091095
2,54.96,-0.383300006,4.539199858,0.091096
2,54.97,-0.383300006,4.541849873,0.091097
2,54.98,-0.383300006,4.544499889,0.091098
2,54.99,-0.383300006,4.547149904,0.091099
2,55,-0.383300006,4.549799919,0.0911
2,55.01,-0.383300006,4.552449982,0.091101
2,55.02,-0.383300006,4.555100045,0.091102
2,55.03,-0.383300006,4.557750108,0.091103
2,55.04,-0.383300006,4.560400171,0.091103999
2,55.05,-0.383300006,4.563050234,0.091104999
2,55.06,-0.383300006,4.565700297,0.091105999
2,55.07,-0.383300006,4.56835036,0.091106999
2,55.08,-0.383300006,4.571000423,0.091107999
2,55.09,-0.383300006,4.573650486,0.091108999
2,55.1,-0.383300006,4.57630055,0.091109999
2,55.11,-0.383300006,4.578960478,0.091110999
2,55.12,-0.383300006,4.581620405,0.091111998
2,55.13,-0.383300006,4.584280333,0.091112998
2,55.14,-0.383300006,4.58694026,0.091113998
2,55.15,-0.383300006,4.589600188,0.091114998
2,55.16,-0.383300006,4.592260115,0.091115998
2,55.17,-0.383300006,4.594920043,0.091116998
2,55.18,-0.383300006,4.59757997,0.091117997
2,55.19,-0.383300006,4.600239898,0.091118997
2,55.2,-0.383300006,4.602899825,0.091119997
2,55.21,-0.383300006,4.605559854,0.091120998
2,55.22,-0.383300006,4.608219883,0.091121998
2,55.23,-0.383300006,4.610879912,0.091122999
2,55.24,-0.383300006,4.613539941,0.091124
2,55.25,-0.383300006,4.61619997,0.091125
2,55.26,-0.383300006,4.618859999,0.091126001
2,55.27,-0.383300006,4.621520028,0.091127002
2,55.28,-0.383300006,4.624180057,0.091128002
2,55.29,-0.383300006,4.626840086,0.091129003
2,55.3,-0.383300006,4.629500115,0.091130003
2,55.31,-0.383300006,4.632160043,0.091130003
2,55.32,-0.383300006,4.63481997,0.091130003
2,55.33,-0.383300006,4.637479898,0.091130003
2,55.34,-0.383300006,4.640139825,0.091130003
2,55.35,-0.383300006,4.642799753,0.091130003
2,55.36,-0.383300006,4.64545968,0.091130003
2,55.37,-0.383300006,4.648119608,0.091130003
2,55.38,-0.383300006,4.650779535,0.091130003
2,55.39,-0.383300006,4.653439463,0.091130003
2,55.4,-0.383300006,4.65609939,0.091130003
2,55.41,-0.383300006,4.658759467,0.091131003
2,55.42,-0.383300006,4.661419544,0.091132003
2,55.43,-0.383300006,4.66407962,0.091133003
2,55.44,-0.383300006,4.666739697,0.091134003
2,55.45,-0.383300006,4.669399774,0.091135003
2,55.46,-0.383300006,4.672059851,0.091136003
2,55.47,-0.383300006,4.674719927,0.091137002
2,55.48,-0.383300006,4.677380004,0.091138002
2,55.49,-0.383300006,4.680040081,0.091139002
2,55.5,-0.383300006,4.682700157,0.091140002
2,55.51,-0.383300006,4.6853702,0.091141002
2,55.52,-0.383300006,4.688040243,0.091142002
2,55.53,-0.383300006,4.690710285,0.091143002
2,55.54,-0.383300006,4.693380328,0.091144002
2,55.55,-0.383300006,4.696050371,0.091145001
2,55.56,-0.383300006,4.698720414,0.091146001
2,55.57,-0.383300006,4.701390456,0.091147001
2,55.58,-0.383300006,4.704060499,0.091148001
2,55.59,-0.383300006,4.706730542,0.091149001
2,55.6,-0.383300006,4.709400584,0.091150001
2,55.61,-0.383300006,4.712070525,0.091151001
2,55.62,-0.383300006,4.714740466,0.091152001
2,55.63,-0.383300006,4.717410407,0.091153
2,55.64,-0.383300006,4.720080348,0.091154
2,55.65,-0.383300006,4.722750289,0.091155
2,55.66,-0.383300006,4.72542023,0.091156
2,55.67,-0.383300006,4.728090171,0.091157
2,55.68,-0.383300006,4.730760111,0.091158
2,55.69,-0.383300006,4.733430052,0.091158999
2,55.7,-0.383300006,4.736099993,0.091159999
2,55.71,-0.383300006,4.738770036,0.091159999
2,55.72,-0.383300006,4.741440079,0.091159999
2,55.73,-0.383300006,4.744110121,0.091159999
2,55.74,-0.383300006,4.746780164,0.091159999
2,55.75,-0.383300006,4.749450207,0.091159999
2,55.76,-0.383300006,4.75212025,0.091159999
2,55.77,-0.383300006,4.754790292,0.091159999
2,55.78,-0.383300006,4.757460335,0.091159999
2,55.79,-0.383300006,4.760130378,0.091159999
2,55.8,-0.383300006,4.76280042,0.091159999
2,55.81,-0.383300006,4.765470361,0.091160999
2,55.82,-0.383300006,4.768140302,0.091161999
2,55.83,-0.383300006,4.770810243,0.091162999
2,55.84,-0.383300006,4.773480184,0.091163999
2,55.85,-0.383300006,4.776150125,0.091164999
2,55.86,-0.383300006,4.778820066,0.091165999
2,55.87,-0.383300006,4.781490007,0.091166998
2,55.88,-0.383300006,4.784159947,0.091167998
2,55.89,-0.383300006,4.786829888,0.091168998
2,55.9,-0.383300006,4.789499829,0.091169998
2,55.91,-0.383300006,4.792169824,0.091170998
2,55.92,-0.383300006,4.794839819,0.091171998
2,55.93,-0.383300006,4.797509814,0.091172998
2,55.94,-0.383300006,4.800179809,0.091173997
2,55.95,-0.383300006,4.802849804,0.091174997
2,55.96,-0.383300006,4.805519799,0.091175997
2,55.97,-0.383300006,4.808189794,0.091176997
2,55.98,-0.383300006,4.810859789,0.091177997
2,55.99,-0.383300006,4.813529785,0.091178997
2,56,-0.383300006,4.81619978,0.091179997
2,56.01,-0.383300006,4.818879836,0.091180997
2,56.02,-0.383300006,4.821559892,0.091181998
2,56.03,-0.383300006,4.824239949,0.091182999
2,56.04,-0.383300006,4.826920005,0.091183999
2,56.05,-0.383300006,4.829600062,0.091185
2,56.06,-0.383300006,4.832280118,0.091186001
2,56.07,-0.383300006,4.834960175,0.091187001
2,56.08,-0.383300006,4.837640231,0.091188002
2,56.09,-0.383300006,4.840320288,0.091189002
2,56.1,-0.383300006,4.843000343,0.091190003
2,56.11,-0.383300006,4.845670283,0.091190003
2,56.12,-0.383300006,4.848340224,0.091190003
2,56.13,-0.383300006,4.851010165,0.091190003
2,56.14,-0.383300006,4.853680106,0.091190003
2,56.15,-0.383300006,4.856350047,0.091190003
2,56.16,-0.383300006,4.859019988,0.091190003
2,56.17,-0.383300006,4.861689929,0.091190003
2,56.18,-0.383300006,4.86435987,0.091190003
2,56.19,-0.383300006,4.86702981,0.091190003
2,56.2,-0.383300006,4.869699751,0.091190003
2,56.21,-0.383300006,4.872369794,0.091191003
2,56.22,-0.383300006,4.875039837,0.091192003
2,56.23,-0.383300006,4.87770988,0.091193002
2,56.24,-0.383300006,4.880379922,0.091194002
2,56.25,-0.383300006,4.883049965,0.091195002
2,56.26,-0.383300006,4.885720008,0.091196002
2,56.27,-0.383300006,4.88839005,0.091197002
2,56.28,-0.383300006,4.891060093,0.091198002
2,56.29,-0.383300006,4.893730136,0.091199002
2,56.3,-0.383300006,4.896400179,0.091200002
2,56.31,-0.383300006,4.899080134,0.091201002
2,56.32,-0.383300006,4.901760088,0.091202001
2,56.33,-0.383300006,4.904440042,0.091203001
2,56.34,-0.383300006,4.907119996,0.091204001
2,56.35,-0.383300006,4.90979995,0.091205001
2,56.36,-0.383300006,4.912479905,0.091206001
2,56.37,-0.383300006,4.915159859,0.091207001
2,56.38,-0.383300006,4.917839813,0.091208
2,56.39,-0.383300006,4.920519767,0.091209
2,56.4,-0.383300006,4.923199722,0.09121
2,56.41,-0.383300006,4.92587973,0.09121
2,56.42,-0.383300006,4.928559739,0.09121
2,56.43,-0.383300006,4.931239748,0.09121
2,56.44,-0.383300006,4.933919757,0.09121
2,56.45,-0.383300006,4.936599765,0.09121
2,56.46,-0.383300006,4.939279774,0.09121
2,56.47,-0.383300006,4.941959783,0.09121
2,56.48,-0.383300006,4.944639792,0.09121
2,56.49,-0.383300006,4.947319801,0.09121
2,56.5,-0.383300006,4.949999809,0.09121
2,56.51,-0.383300006,4.952669852,0.091211
2,56.52,-0.383300006,4.955339895,0.091212
2,56.53,-0.383300006,4.958009937,0.091213
2,56.54,-0.383300006,4.96067998,0.091214
2,56.55,-0.383300006,4.963350023,0.091215
2,56.56,-0.383300006,4.966020066,0.091216
2,56.57,-0.383300006,4.968690108,0.091216999
2,56.58,-0.383300006,4.971360151,0.091217999
2,56.59,-0.383300006,4.974030194,0.091218999
2,56.6,-0.383300006,4.976700237,0.091219999
2,56.61,-0.383300006,4.979370177,0.091220999
2,56.62,-0.383300006,4.982040118,0.091221999
2,56.63,-0.383300006,4.984710059,0.091222999
2,56.64,-0.383300006,4.98738,0.091223998
2,56.65,-0.383300006,4.990049941,0.091224998
2,56.66,-0.383300006,4.992719882,0.091225998
2,56.67,-0.383300006,4.995389823,0.091226998
2,56.68,-0.383300006,4.998059764,0.091227998
2,56.69,-0.383300006,5.000729704,0.091228998
2,56.7,-0.383300006,5.003399645,0.091229998
2,56.71,-0.383300006,5.006079701,0.091229998
2,56.72,-0.383300006,5.008759757,0.091229998
2,56.73,-0.383300006,5.011439814,0.091229998
2,56.74,-0.383300006,5.01411987,0.091229998
2,56.75,-0.383300006,5.016799927,0.091229998
2,56.76,-0.383300006,5.019479983,0.091229998
2,56.77,-0.383300006,5.02216004,0.091229998
2,56.78,-0.383300006,5.024840096,0.091229998
2,56.79,-0.383300006,5.027520153,0.091229998
2,56.8,-0.383300006,5.030200208,0.091229998
2,56.81,-0.383300006,5.032870149,0.091230998
2,56.82,-0.383300006,5.03554009,0.091231999
2,56.83,-0.383300006,5.038210031,0.091232999
2,56.84,-0.383300006,5.040879972,0.091234
2,56.85,-0.383300006,5.043549913,0.091235001
2,56.86,-0.383300006,5.046219854,0.091236001
2,56.87,-0.383300006,5.048889794,0.091237002
2,56.88,-0.383300006,5.051559735,0.091238002
2,56.89,-0.383300006,5.054229676,0.091239003
2,56.9,-0.383300006,5.056899617,0.091240004
2,56.91,-0.383300006,5.059579672,0.091241003
2,56.92,-0.383300006,5.062259728,0.091242003
2,56.93,-0.383300006,5.064939785,0.091243003
2,56.94,-0.383300006,5.067619841,0.091244003
2,56.95,-0.383300006,5.070299898,0.091245003
2,56.96,-0.383300006,5.072979954,0.091246003
2,56.97,-0.383300006,5.075660011,0.091247003
2,56.98,-0.383300006,5.078340067,0.091248003
2,56.99,-0.383300006,5.081020124,0.091249003
2,57,-0.383300006,5.08370018,0.091250002
2,57.01,-0.383300006,5.086370223,0.091250002
2,57.02,-0.383300006,5.089040266,0.091250002
2,57.03,-0.383300006,5.091710308,0.091250002
2,57.04,-0.383300006,5.094380351,0.091250002
2,57.05,-0.383300006,5.097050394,0.091250002
2,57.06,-0.383300006,5.099720436,0.091250002
2,57.07,-0.383300006,5.102390479,0.091250002
2,57.08,-0.383300006,5.105060522,0.091250002
2,57.09,-0.383300006,5.107730565,0.091250002
2,57.1,-0.383300006,5.110400607,0.091250003
2,57.11,-0.383300006,5.113070548,0.091251002
2,57.12,-0.383300006,5.115740489,0.091252002
2,57.13,-0.383300006,5.11841043,0.091253002
2,57.14,-0.383300006,5.121080371,0.091254002
2,57.15,-0.383300006,5.123750312,0.091255002
2,57.16,-0.383300006,5.126420253,0.091256002
2,57.17,-0.383300006,5.129090193,0.091257002
2,57.18,-0.383300006,5.131760134,0.091258001
2,57.19,-0.383300006,5.134430075,0.091259001
2,57.2,-0.383300006,5.137100016,0.091260001
2,57.21,-0.383300006,5.139780024,0.091260001
2,57.22,-0.383300006,5.142460033,0.091260001
2,57.23,-0.383300006,5.145140042,0.091260001
2,57.24,-0.383300006,5.14782005,0.091260001
2,57.25,-0.383300006,5.150500059,0.091260001
2,57.26,-0.383300006,5.153180068,0.091260001
2,57.27,-0.383300006,5.155860077,0.091260001
2,57.28,-0.383300006,5.158540085,0.091260001
2,57.29,-0.383300006,5.161220094,0.091260001
2,57.3,-0.383300006,5.163900102,0.091260001
2,57.31,-0.383300006,5.166570043,0.091261001
2,57.32,-0.383300006,5.169239984,0.091262001
2,57.33,-0.383300006,5.171909925,0.091263001
2,57.34,-0.383300006,5.174579866,0.091264001
2,57.35,-0.383300006,5.177249807,0.091265
2,57.36,-0.383300006,5.179919748,0.091266
2,57.37,-0.383300006,5.182589688,0.091267
2,57.38,-0.383300006,5.185259629,0.091268
2,57.39,-0.383300006,5.18792957,0.091269
2,57.4,-0.383300006,5.190599511,0.09127
2,57.41,-0.383300006,5.193269554,0.091271
2,57.42,-0.383300006,5.195939596,0.091271999
2,57.43,-0.383300006,5.198609639,0.091272999
2,57.44,-0.383300006,5.201279682,0.091273999
2,57.45,-0.383300006,5.203949725,0.091274999
2,57.46,-0.383300006,5.206619767,0.091275999
2,57.47,-0.383300006,5.20928981,0.091276999
2,57.48,-0.383300006,5.211959853,0.091277999
2,57.49,-0.383300006,5.214629896,0.091278999
2,57.5,-0.383300006,5.217299938,0.091279998
2,57.51,-0.383300006,5.219969981,0.091279998
2,57.52,-0.383300006,5.222640024,0.091279998
2,57.53,-0.383300006,5.225310066,0.091279998
2,57.54,-0.383300006,5.227980109,0.091279998
2,57.55,-0.383300006,5.230650152,0.091279998
2,57.56,-0.383300006,5.233320195,0.091279998
2,57.57,-0.383300006,5.235990237,0.091279998
2,57.58,-0.383300006,5.23866028,0.091279998
2,57.59,-0.383300006,5.241330323,0.091279998
2,57.6,-0.383300006,5.244000365,0.091279999
2,57.61,-0.383300006,5.246670306,0.091280998
2,57.62,-0.383300006,5.249340247,0.091281998
2,57.63,-0.383300006,5.252010188,0.091282998
2,57.64,-0.383300006,5.254680129,0.091283998
2,57.65,-0.383300006,5.25735007,0.091284998
2,57.66,-0.383300006,5.260020011,0.091285998
2,57.67,-0.383300006,5.262689952,0.091286998
2,57.68,-0.383300006,5.265359892,0.091287997
2,57.69,-0.383300006,5.268029833,0.091288997
2,57.7,-0.383300006,5.270699774,0.091289997
2,57.71,-0.383300006,5.273369817,0.091289997
2,57.72,-0.383300006,5.27603986,0.091289997
2,57.73,-0.383300006,5.278709902,0.091289997
2,57.74,-0.383300006,5.281379945,0.091289997
2,57.75,-0.383300006,5.284049988,0.091289997
2,57.76,-0.383300006,5.286720031,0.091289997
2,57.77,-0.383300006,5.289390073,0.091289997
2,57.78,-0.383300006,5.292060116,0.091289997
2,57.79,-0.383300006,5.294730159,0.091289997
2,57.8,-0.383300006,5.297400201,0.091289997
2,57.81,-0.383300006,5.300060128,0.091290998
2,57.82,-0.383300006,5.302720056,0.091291998
2,57.83,-0.383300006,5.305379983,0.091292999
2,57.84,-0.383300006,5.308039911,0.091294
2,57.85,-0.383300006,5.310699838,0.091295
2,57.86,-0.383300006,5.313359766,0.091296001
2,57.87,-0.383300006,5.316019693,0.091297001
2,57.88,-0.383300006,5.318679621,0.091298002
2,57.89,-0.383300006,5.321339548,0.091299003
2,57.9,-0.383300006,5.323999476,0.091300003
2,57.91,-0.383300006,5.326669517,0.091300003
2,57.92,-0.383300006,5.32933956,0.091300003
2,57.93,-0.383300006,5.332009603,0.091300003
2,57.94,-0.383300006,5.334679645,0.091300003
2,57.95,-0.383300006,5.337349688,0.091300003
2,57.96,-0.383300006,5.340019731,0.091300003
2,57.97,-0.383300006,5.342689773,0.091300003
2,57.98,-0.383300006,5.345359816,0.091300003
2,57.99,-0.383300006,5.348029859,0.091300003
2,58,-0.383300006,5.350699902,0.091300003
2,58.01,-0.383300006,5.353359931,0.091301003
2,58.02,-0.383300006,5.35601996,0.091302003
2,58.03,-0.383300006,5.358679989,0.091303003
2,58.04,-0.383300006,5.361340018,0.091304003
2,58.05,-0.383300006,5.364000047,0.091305003
2,58.06,-0.383300006,5.366660076,0.091306003
2,58.07,-0.383300006,5.369320105,0.091307002
2,58.08,-0.383300006,5.371980134,0.091308002
2,58.09,-0.383300006,5.374640163,0.091309002
2,58.1,-0.383300006,5.377300192,0.091310002
2,58.11,-0.383300006,5.379960167,0.091310002
2,58.12,-0.383300006,5.382620142,0.091310002
2,58.13,-0.383300006,5.385280117,0.091310002
2,58.14,-0.383300006,5.387940092,0.091310002
2,58.15,-0.383300006,5.390600068,0.091310002
2,58.16,-0.383300006,5.393260043,0.091310002
2,58.17,-0.383300006,5.395920018,0.091310002
2,58.18,-0.383300006,5.398579993,0.091310002
2,58.19,-0.383300006,5.401239968,0.091310002
2,58.2,-0.383300006,5.403899944,0.091310002
2,58.21,-0.383300006,5.40654996,0.091310002
2,58.22,-0.383300006,5.409199975,0.091310002
2,58.23,-0.383300006,5.41184999,0.091310002
2,58.24,-0.383300006,5.414500005,0.091310002
2,58.25,-0.383300006,5.417150021,0.091310002
2,58.26,-0.383300006,5.419800036,0.091310002
2,58.27,-0.383300006,5.422450051,0.091310002
2,58.28,-0.383300006,5.425100066,0.091310002
2,58.29,-0.383300006,5.427750082,0.091310002
2,58.3,-0.383300006,5.430400097,0.091310002
2,58.31,-0.383300006,5.433050059,0.091311002
2,58.32,-0.383300006,5.435700021,0.091312002
2,58.33,-0.383300006,5.438349983,0.091313002
2,58.34,-0.383300006,5.440999944,0.091314001
2,58.35,-0.383300006,5.443649906,0.091315001
2,58.36,-0.383300006,5.446299868,0.091316001
2,58.37,-0.383300006,5.44894983,0.091317001
2,58.38,-0.383300006,5.451599792,0.091318001
2,58.39,-0.383300006,5.454249754,0.091319001
2,58.4,-0.383300006,5.456899715,0.09132
2,58.41,-0.383300006,5.459549731,0.091320001
2,58.42,-0.383300006,5.462199746,0.091320001
2,58.43,-0.383300006,5.464849761,0.091320001
2,58.44,-0.383300006,5.467499777,0.091320001
2,58.45,-0.383300006,5.470149792,0.091320001
2,58.46,-0.383300006,5.472799807,0.091320001
2,58.47,-0.383300006,5.475449822,0.091320001
